header_id,order_number,sold_to_org_id,order_date,booked_date,order_amount,discount_amount,tax_amount,flow_status_code,salesrep_id
900001662,SO20241110001662,300000878,2024-11-10 02:32:00,2024-11-12 02:32:00,273060.37,23368.69,31414.03,CLOSED,800000039
900001663,SO20241029001663,300000225,2024-10-29 05:20:00,2024-10-31 05:20:00,4138.12,318.42,476.07,BOOKED,800000007
900001664,SO20250213001664,300000634,2025-02-13 16:56:00,2025-02-13 16:56:00,97751.41,11796.25,11245.74,CLOSED,800000119
900001665,SO20250329001665,300000676,2025-03-29 07:34:00,2025-03-29 07:34:00,74576.53,8510.13,8579.60,CLOSED,800000071
900001666,SO20241002001666,300000217,2024-10-02 23:27:00,2024-10-05 23:27:00,826.62,99.74,95.10,CLOSED,800000078
900001667,SO20260213001667,300000225,2026-02-13 13:31:00,2026-02-16 13:31:00,34102.77,3353.36,3923.33,BOOKED,800000040
900001668,SO20251015001668,300000067,2025-10-15 00:21:00,2025-10-17 00:21:00,2259.82,173.93,259.98,CLOSED,800000068
900001669,SO20260111001669,300000646,2026-01-11 16:36:00,2026-01-12 16:36:00,89412.69,0.00,10286.42,CLOSED,800000052
900001670,SO20260223001670,300000976,2026-02-23 22:14:00,2026-02-23 22:14:00,152639.78,0.00,17560.33,CANCELLED,800000094
900001671,SO20251106001671,300000765,2025-11-06 19:06:00,2025-11-07 19:06:00,77022.14,3587.40,8860.95,CLOSED,800000066
900001672,SO20250530001672,300000288,2025-05-30 14:53:00,2025-05-30 14:53:00,10449.97,486.73,1202.21,CLOSED,800000116
900001673,SO20250725001673,300000142,2025-07-25 05:54:00,2025-07-26 05:54:00,260998.22,16502.76,30026.34,BOOKED,800000039
900001674,SO20241019001674,300000749,2024-10-19 11:58:00,2024-10-21 11:58:00,164822.51,11161.49,18961.88,CLOSED,800000035
900001675,SO20251028001675,300000709,2025-10-28 03:51:00,2025-10-28 03:51:00,38382.97,693.22,4415.74,CLOSED,800000095
900001676,SO20240903001676,300000736,2024-09-03 22:14:00,2024-09-06 22:14:00,62696.69,3497.67,7212.89,CANCELLED,800000015
900001677,SO20250508001677,300000450,2025-05-08 03:40:00,2025-05-11 03:40:00,126107.03,5873.68,14507.89,CLOSED,800000042
900001678,SO20260330001678,300000852,2026-03-30 06:39:00,2026-04-01 06:39:00,150886.46,12245.05,17358.62,CLOSED,800000106
900001679,SO20251028001679,300000677,2025-10-28 20:08:00,2025-10-28 20:08:00,140106.08,0.00,16118.40,CLOSED,800000055
900001680,SO20250919001680,300000547,2025-09-19 05:48:00,2025-09-22 05:48:00,13662.33,0.00,1571.77,CANCELLED,800000087
900001681,SO20241201001681,300000643,2024-12-01 20:05:00,2024-12-01 20:05:00,13267.84,1601.11,1526.39,CLOSED,800000027
900001682,SO20241031001682,300000824,2024-10-31 06:29:00,2024-10-31 06:29:00,175538.75,0.00,20194.72,BOOKED,800000103
900001683,SO20250316001683,300000929,2025-03-16 05:28:00,2025-03-18 05:28:00,167617.51,4885.65,19283.43,CLOSED,800000006
900001684,SO20240828001684,300000406,2024-08-28 13:14:00,2024-08-30 13:14:00,1354.58,104.24,155.84,CLOSED,800000081
900001685,SO20240423001685,300000744,2024-04-23 19:04:00,2024-04-25 19:04:00,264015.58,44531.46,30373.47,CLOSED,800000011
900001686,SO20260311001686,300000763,2026-03-11 12:09:00,2026-03-11 12:09:00,11311.37,204.27,1301.31,CLOSED,800000067
900001687,SO20250610001687,300000198,2025-06-10 18:46:00,2025-06-11 18:46:00,139590.29,1883.20,16059.06,CLOSED,800000019
900001688,SO20241129001688,300000041,2024-11-29 13:09:00,2024-11-30 13:09:00,94279.78,11377.31,10846.35,CLOSED,800000022
900001689,SO20250111001689,300000369,2025-01-11 13:24:00,2025-01-13 13:24:00,207388.61,0.00,23858.86,CLOSED,800000070
900001690,SO20240514001690,300000860,2024-05-14 04:43:00,2024-05-15 04:43:00,57802.00,0.00,6649.79,BOOKED,800000064
900001691,SO20260207001691,300000859,2026-02-07 06:54:00,2026-02-10 06:54:00,15996.38,745.04,1840.29,CLOSED,800000061
900001692,SO20240416001692,300000707,2024-04-16 16:26:00,2024-04-17 16:26:00,215567.56,4511.30,24799.81,CANCELLED,800000072
900001693,SO20250617001693,300000907,2025-06-17 01:44:00,2025-06-18 01:44:00,13485.94,0.00,1551.48,CLOSED,800000079
900001694,SO20250909001694,300000265,2025-09-09 15:29:00,2025-09-11 15:29:00,214338.63,15152.25,24658.43,CLOSED,800000116
900001695,SO20250812001695,300000069,2025-08-12 17:42:00,2025-08-13 17:42:00,31303.41,1457.99,3601.28,BOOKED,800000093
900001696,SO20240716001696,300000131,2024-07-16 05:50:00,2024-07-19 05:50:00,1640.48,161.28,188.73,CLOSED,800000038
900001697,SO20250727001697,300000579,2025-07-27 00:51:00,2025-07-30 00:51:00,3374.03,0.00,388.16,CLOSED,800000025
900001698,SO20250331001698,300000591,2025-03-31 11:13:00,2025-04-03 11:13:00,86039.35,985.37,9898.34,BOOKED,800000043
900001699,SO20250307001699,300000078,2025-03-07 15:15:00,2025-03-10 15:15:00,8513.02,0.00,979.37,CANCELLED,800000101
900001700,SO20250926001700,300000689,2025-09-26 18:24:00,2025-09-28 18:24:00,13004.57,0.00,1496.10,CLOSED,800000029
900001701,SO20260221001701,300000812,2026-02-21 12:16:00,2026-02-23 12:16:00,72879.99,0.00,8384.42,CLOSED,800000099
900001702,SO20250323001702,300000313,2025-03-23 12:49:00,2025-03-25 12:49:00,5477.08,660.97,630.11,CLOSED,800000118
900001703,SO20260205001703,300000329,2026-02-05 03:48:00,2026-02-08 03:48:00,67829.27,6762.68,7803.37,CLOSED,800000120
900001704,SO20250603001704,300000985,2025-06-03 07:02:00,2025-06-05 07:02:00,128064.57,12592.42,14733.09,CLOSED,800000012
900001705,SO20251110001705,300000167,2025-11-10 23:35:00,2025-11-10 23:35:00,36994.81,555.41,4256.04,CLOSED,800000116
900001706,SO20240523001706,300000733,2024-05-23 18:01:00,2024-05-25 18:01:00,24876.03,2446.02,2861.84,CLOSED,800000093
900001707,SO20240912001707,300000087,2024-09-12 00:13:00,2024-09-15 00:13:00,467981.73,10311.23,53838.61,CLOSED,800000093
900001708,SO20250819001708,300000085,2025-08-19 16:21:00,2025-08-22 16:21:00,208370.10,9705.08,23971.78,CLOSED,800000061
900001709,SO20250228001709,300000796,2025-02-28 23:58:00,2025-03-03 23:58:00,2423.48,43.80,278.81,CLOSED,800000104
900001710,SO20250721001710,300000984,2025-07-21 20:39:00,2025-07-21 20:39:00,19217.52,705.72,2210.86,CLOSED,800000053
900001711,SO20250410001711,300000384,2025-04-10 19:51:00,2025-04-12 19:51:00,125852.29,1121.77,14478.58,CLOSED,800000103
900001712,SO20240901001712,300000914,2024-09-01 00:54:00,2024-09-03 00:54:00,51223.97,404.33,5893.02,CLOSED,800000071
900001713,SO20240513001713,300000354,2024-05-13 07:29:00,2024-05-15 07:29:00,48583.09,1479.55,5589.20,CLOSED,800000095
900001714,SO20260106001714,300000418,2026-01-06 19:36:00,2026-01-07 19:36:00,130877.87,0.00,15056.75,CANCELLED,800000037
900001715,SO20241106001715,300000815,2024-11-06 19:41:00,2024-11-08 19:41:00,56511.78,323.26,6501.35,CLOSED,800000106
900001716,SO20260127001716,300000679,2026-01-27 10:30:00,2026-01-30 10:30:00,113551.26,4354.65,13063.42,CLOSED,800000118
900001717,SO20250424001717,300000402,2025-04-24 07:48:00,2025-04-26 07:48:00,74909.55,9039.74,8617.91,CLOSED,800000113
900001718,SO20250614001718,300000520,2025-06-14 01:15:00,2025-06-17 01:15:00,107566.75,10576.81,12374.94,CLOSED,800000077
900001719,SO20250301001719,300000106,2025-03-01 07:26:00,2025-03-01 07:26:00,110807.11,11827.11,12747.73,CLOSED,800000106
900001720,SO20250921001720,300000509,2025-09-21 04:26:00,2025-09-23 04:26:00,20235.57,0.00,2327.99,CLOSED,800000114
900001721,SO20250608001721,300000005,2025-06-08 03:36:00,2025-06-11 03:36:00,178503.32,6202.30,20535.78,BOOKED,800000014
900001722,SO20250405001722,300000228,2025-04-05 21:18:00,2025-04-07 21:18:00,112093.66,13526.92,12895.73,CLOSED,800000006
900001723,SO20250727001723,300000424,2025-07-27 10:01:00,2025-07-30 10:01:00,41221.94,4053.32,4742.35,CLOSED,800000074
900001724,SO20240714001724,300000113,2024-07-14 10:03:00,2024-07-15 10:03:00,66172.04,1309.84,7612.71,CLOSED,800000028
900001725,SO20260221001725,300000253,2026-02-21 03:25:00,2026-02-21 03:25:00,173687.15,1005.38,19981.71,ENTERED,800000056
900001726,SO20250702001726,300000820,2025-07-02 21:02:00,2025-07-04 21:02:00,101241.88,9954.93,11647.30,CANCELLED,800000060
900001727,SO20250322001727,300000683,2025-03-22 04:06:00,2025-03-23 04:06:00,148434.86,2680.86,17076.58,CLOSED,800000044
900001728,SO20260319001728,300000291,2026-03-19 01:57:00,2026-03-22 01:57:00,50250.93,2340.54,5781.08,CLOSED,800000105
900001729,SO20251102001729,300000304,2025-11-02 12:18:00,2025-11-03 12:18:00,176622.88,8805.67,20319.45,CLOSED,800000060
900001730,SO20240907001730,300000867,2024-09-07 01:34:00,2024-09-10 01:34:00,188709.89,0.00,21709.99,BOOKED,800000032
900001731,SO20260116001731,300000297,2026-01-16 15:39:00,2026-01-16 15:39:00,172932.49,10522.80,19894.89,BOOKED,800000058
900001732,SO20260131001732,300000179,2026-01-31 08:56:00,2026-01-31 08:56:00,247598.35,0.00,28484.77,CLOSED,800000070
900001733,SO20240814001733,300000474,2024-08-14 08:12:00,2024-08-14 08:12:00,136168.34,1908.48,15665.38,CLOSED,800000005
900001734,SO20241227001734,300000336,2024-12-27 22:53:00,2024-12-30 22:53:00,21475.37,1652.58,2470.62,CLOSED,800000084
900001735,SO20250420001735,300000371,2025-04-20 11:24:00,2025-04-22 11:24:00,16372.40,0.00,1883.55,ENTERED,800000098
900001736,SO20251026001736,300000887,2025-10-26 19:15:00,2025-10-26 19:15:00,2843.13,0.00,327.09,CLOSED,800000059
900001737,SO20250812001737,300000856,2025-08-12 20:40:00,2025-08-14 20:40:00,56811.28,5757.52,6535.81,CLOSED,800000027
900001738,SO20240629001738,300000595,2024-06-29 05:45:00,2024-06-29 05:45:00,4059.94,312.39,467.07,CLOSED,800000080
900001739,SO20251214001739,300000613,2025-12-14 09:23:00,2025-12-15 09:23:00,101597.14,3646.00,11688.17,CLOSED,800000005
900001740,SO20250724001740,300000432,2025-07-24 14:41:00,2025-07-25 14:41:00,175674.94,0.00,20210.39,CLOSED,800000100
900001741,SO20250221001741,300000493,2025-02-21 18:39:00,2025-02-24 18:39:00,334244.55,11827.78,38452.91,BOOKED,800000023
900001742,SO20250313001742,300000023,2025-03-13 23:18:00,2025-03-13 23:18:00,35839.06,0.00,4123.08,CLOSED,800000034
900001743,SO20260112001743,300000032,2026-01-12 22:31:00,2026-01-14 22:31:00,278766.63,21968.37,32070.50,CLOSED,800000087
900001744,SO20240930001744,300000143,2024-09-30 22:19:00,2024-10-03 22:19:00,57369.82,0.00,6600.07,CLOSED,800000096
900001745,SO20250801001745,300000642,2025-08-01 08:55:00,2025-08-02 08:55:00,3253.07,58.76,374.25,BOOKED,800000069
900001746,SO20250620001746,300000596,2025-06-20 01:54:00,2025-06-21 01:54:00,146717.25,8533.22,16878.97,CLOSED,800000018
900001747,SO20240810001747,300000732,2024-08-10 22:53:00,2024-08-11 22:53:00,18486.54,0.00,2126.77,BOOKED,800000099
900001748,SO20251221001748,300000562,2025-12-21 10:51:00,2025-12-21 10:51:00,185798.49,3355.64,21375.05,CANCELLED,800000020
900001749,SO20240719001749,300000415,2024-07-19 18:12:00,2024-07-21 18:12:00,179001.56,3232.80,20593.10,BOOKED,800000108
900001750,SO20241215001750,300000277,2024-12-15 22:08:00,2024-12-16 22:08:00,109027.84,13157.08,12543.03,CLOSED,800000055
900001751,SO20250114001751,300000541,2025-01-14 16:30:00,2025-01-17 16:30:00,117303.57,0.00,13495.10,CLOSED,800000022
900001752,SO20240624001752,300000539,2024-06-24 10:23:00,2024-06-26 10:23:00,13676.24,0.00,1573.37,CLOSED,800000086
900001753,SO20250506001753,300000215,2025-05-06 21:35:00,2025-05-09 21:35:00,185398.91,20057.98,21329.07,BOOKED,800000005
900001754,SO20240901001754,300000569,2024-09-01 21:24:00,2024-09-03 21:24:00,120414.45,8786.77,13852.99,BOOKED,800000042
900001755,SO20250517001755,300000172,2025-05-17 21:08:00,2025-05-19 21:08:00,168581.49,809.55,19394.33,CANCELLED,800000096
900001756,SO20260131001756,300000352,2026-01-31 06:11:00,2026-02-01 06:11:00,24988.55,765.96,2874.79,CANCELLED,800000091
900001757,SO20260226001757,300000612,2026-02-26 22:36:00,2026-02-28 22:36:00,214533.25,8421.19,24680.82,CLOSED,800000031
900001758,SO20240422001758,300000811,2024-04-22 07:01:00,2024-04-24 07:01:00,60443.47,4651.25,6953.67,CLOSED,800000087
900001759,SO20240820001759,300000939,2024-08-20 20:03:00,2024-08-22 20:03:00,64720.82,7810.21,7445.76,CLOSED,800000073
900001760,SO20250929001760,300000338,2025-09-29 14:21:00,2025-10-02 14:21:00,72562.49,291.48,8347.89,CLOSED,800000104
900001761,SO20240720001761,300000090,2024-07-20 01:45:00,2024-07-22 01:45:00,61862.06,0.00,7116.87,CANCELLED,800000118
900001762,SO20260118001762,300000568,2026-01-18 16:09:00,2026-01-18 16:09:00,50944.04,920.06,5860.82,CLOSED,800000035
900001763,SO20250308001763,300000968,2025-03-08 05:25:00,2025-03-09 05:25:00,267751.43,19034.60,30803.25,CLOSED,800000100
900001764,SO20260121001764,300000416,2026-01-21 07:25:00,2026-01-24 07:25:00,96714.75,0.00,11126.48,CLOSED,800000110
900001765,SO20250520001765,300000670,2025-05-20 05:16:00,2025-05-21 05:16:00,24257.81,1866.72,2790.72,CLOSED,800000093
900001766,SO20251012001766,300000203,2025-10-12 00:33:00,2025-10-15 00:33:00,100369.07,7900.52,11546.88,CLOSED,800000071
900001767,SO20250113001767,300000112,2025-01-13 05:14:00,2025-01-15 05:14:00,147749.75,13125.31,16997.76,CLOSED,800000029
900001768,SO20241204001768,300000627,2024-12-04 10:54:00,2024-12-04 10:54:00,40858.12,0.00,4700.49,BOOKED,800000015
900001769,SO20250731001769,300000485,2025-07-31 00:27:00,2025-08-03 00:27:00,6603.32,649.35,759.67,BOOKED,800000093
900001770,SO20260214001770,300000954,2026-02-14 08:50:00,2026-02-16 08:50:00,45940.31,829.70,5285.17,CLOSED,800000044
900001771,SO20260326001771,300000053,2026-03-26 23:08:00,2026-03-26 23:08:00,95522.48,9392.54,10989.31,CANCELLED,800000077
900001772,SO20240514001772,300000063,2024-05-14 11:13:00,2024-05-15 11:13:00,21449.14,0.00,2467.60,CANCELLED,800000082
900001773,SO20251211001773,300000058,2025-12-11 15:01:00,2025-12-13 15:01:00,98659.95,1781.87,11350.26,BOOKED,800000027
900001774,SO20250914001774,300000695,2025-09-14 11:22:00,2025-09-16 11:22:00,148254.82,0.00,17055.87,CLOSED,800000061
900001775,SO20240810001775,300000888,2024-08-10 04:09:00,2024-08-10 04:09:00,113729.95,0.00,13083.98,CLOSED,800000060
900001776,SO20240820001776,300000543,2024-08-20 10:41:00,2024-08-23 10:41:00,148316.70,0.00,17062.98,CLOSED,800000074
900001777,SO20240410001777,300000134,2024-04-10 00:45:00,2024-04-12 00:45:00,66819.11,5141.93,7687.15,CLOSED,800000004
900001778,SO20240828001778,300000786,2024-08-28 01:34:00,2024-08-30 01:34:00,54096.80,6528.19,6223.53,CLOSED,800000033
900001779,SO20240621001779,300000485,2024-06-21 05:05:00,2024-06-22 05:05:00,67524.92,3145.05,7768.35,CLOSED,800000018
900001780,SO20240521001780,300000010,2024-05-21 03:36:00,2024-05-23 03:36:00,455587.79,22551.55,52412.76,CLOSED,800000031
900001781,SO20260103001781,300000445,2026-01-03 04:55:00,2026-01-06 04:55:00,114124.79,13064.27,13129.40,CLOSED,800000068
900001782,SO20240721001782,300000736,2024-07-21 18:02:00,2024-07-22 18:02:00,103527.47,12493.28,11910.24,CLOSED,800000018
900001783,SO20250305001783,300000370,2025-03-05 11:46:00,2025-03-08 11:46:00,77912.23,5995.51,8963.35,CLOSED,800000051
900001784,SO20250914001784,300000816,2025-09-14 13:01:00,2025-09-14 13:01:00,323533.05,20598.27,37220.62,CLOSED,800000096
900001785,SO20240708001785,300000740,2024-07-08 23:21:00,2024-07-11 23:21:00,23466.42,0.00,2699.68,BOOKED,800000037
900001786,SO20260317001786,300000023,2026-03-17 05:10:00,2026-03-20 05:10:00,42281.57,0.00,4864.25,BOOKED,800000020
900001787,SO20241001001787,300000851,2024-10-01 03:35:00,2024-10-01 03:35:00,206999.44,4828.52,23814.09,CANCELLED,800000021
900001788,SO20250607001788,300000921,2025-06-07 01:25:00,2025-06-08 01:25:00,217137.75,8379.09,24980.45,BOOKED,800000089
900001789,SO20251222001789,300000655,2025-12-22 01:47:00,2025-12-25 01:47:00,13701.74,547.22,1576.30,BOOKED,800000045
900001790,SO20240423001790,300000088,2024-04-23 19:54:00,2024-04-23 19:54:00,157402.13,4518.38,18108.20,BOOKED,800000022
900001791,SO20250605001791,300000985,2025-06-05 16:14:00,2025-06-06 16:14:00,19330.07,766.99,2223.81,BOOKED,800000015
900001792,SO20250320001792,300000295,2025-03-20 13:57:00,2025-03-21 13:57:00,27350.10,2104.63,3146.47,CLOSED,800000041
900001793,SO20250726001793,300000427,2025-07-26 13:59:00,2025-07-27 13:59:00,231355.87,13717.87,26616.16,CLOSED,800000075
900001794,SO20251124001794,300000469,2025-11-24 09:43:00,2025-11-24 09:43:00,83295.00,0.00,9582.61,CLOSED,800000079
900001795,SO20250716001795,300000825,2025-07-16 23:24:00,2025-07-17 23:24:00,63511.42,0.00,7306.62,BOOKED,800000051
900001796,SO20240717001796,300000463,2024-07-17 01:37:00,2024-07-19 01:37:00,100666.98,4429.28,11581.16,ENTERED,800000118
900001797,SO20260208001797,300000792,2026-02-08 21:38:00,2026-02-08 21:38:00,33097.04,597.70,3807.62,CLOSED,800000100
900001798,SO20240525001798,300000819,2024-05-25 16:29:00,2024-05-25 16:29:00,132027.99,2651.67,15189.06,CLOSED,800000089
900001799,SO20241017001799,300000234,2024-10-17 16:37:00,2024-10-18 16:37:00,125176.38,0.00,14400.82,BOOKED,800000084
900001800,SO20240722001800,300000687,2024-07-22 07:40:00,2024-07-25 07:40:00,6904.30,678.89,794.30,CLOSED,800000059
900001801,SO20240612001801,300000560,2024-06-12 21:28:00,2024-06-14 21:28:00,12239.83,221.04,1408.12,CLOSED,800000105
900001802,SO20240527001802,300000054,2024-05-27 15:27:00,2024-05-28 15:27:00,79783.43,8304.01,9178.62,CLOSED,800000059
900001803,SO20240517001803,300000694,2024-05-17 22:15:00,2024-05-20 22:15:00,69093.54,5973.41,7948.82,BOOKED,800000009
900001804,SO20250914001804,300000168,2025-09-14 07:26:00,2025-09-14 07:26:00,8202.18,0.00,943.61,CLOSED,800000084
900001805,SO20240426001805,300000973,2024-04-26 15:26:00,2024-04-27 15:26:00,40492.11,1055.52,4658.38,BOOKED,800000101
900001806,SO20250513001806,300000924,2025-05-13 16:48:00,2025-05-14 16:48:00,5665.44,102.39,651.78,CLOSED,800000093
900001807,SO20250929001807,300000129,2025-09-29 02:26:00,2025-10-02 02:26:00,206005.34,14467.98,23699.72,CLOSED,800000015
900001808,SO20241001001808,300000573,2024-10-01 23:18:00,2024-10-01 23:18:00,15933.36,1922.76,1833.04,BOOKED,800000076
900001809,SO20250115001809,300000721,2025-01-15 00:50:00,2025-01-15 00:50:00,220211.28,23813.14,25334.04,BOOKED,800000111
900001810,SO20260114001810,300000196,2026-01-14 20:51:00,2026-01-14 20:51:00,37073.24,0.00,4265.06,CLOSED,800000089
900001811,SO20250322001811,300000329,2025-03-22 12:13:00,2025-03-22 12:13:00,47304.72,3321.03,5442.13,CLOSED,800000098
900001812,SO20251214001812,300000504,2025-12-14 21:58:00,2025-12-14 21:58:00,117602.70,0.00,13529.51,BOOKED,800000058
900001813,SO20240510001813,300000996,2024-05-10 00:55:00,2024-05-13 00:55:00,347811.36,2369.48,40013.70,ENTERED,800000068
900001814,SO20240825001814,300000827,2024-08-25 04:05:00,2024-08-25 04:05:00,76952.28,3584.18,8852.92,CLOSED,800000108
900001815,SO20260201001815,300000421,2026-02-01 03:51:00,2026-02-01 03:51:00,83002.66,6387.34,9548.98,CLOSED,800000071
900001816,SO20241205001816,300000990,2024-12-05 02:10:00,2024-12-08 02:10:00,12545.15,1513.89,1443.25,BOOKED,800000070
900001817,SO20251115001817,300000536,2025-11-15 21:55:00,2025-11-16 21:55:00,72625.44,586.07,8355.14,CLOSED,800000013
900001818,SO20260102001818,300000756,2026-01-02 01:01:00,2026-01-03 01:01:00,186313.06,2107.72,21434.25,CLOSED,800000021
900001819,SO20240420001819,300000290,2024-04-20 20:36:00,2024-04-22 20:36:00,196634.44,9181.86,22621.66,BOOKED,800000093
900001820,SO20250326001820,300000840,2025-03-26 03:20:00,2025-03-29 03:20:00,80694.24,0.00,9283.41,CLOSED,800000055
900001821,SO20250115001821,300000765,2025-01-15 19:45:00,2025-01-16 19:45:00,1662.66,0.00,191.28,CLOSED,800000088
900001822,SO20250224001822,300000087,2025-02-24 23:47:00,2025-02-24 23:47:00,339691.02,16190.54,39079.50,CANCELLED,800000067
900001823,SO20251114001823,300000941,2025-11-14 19:33:00,2025-11-15 19:33:00,229645.25,0.00,26419.36,CLOSED,800000030
900001824,SO20250112001824,300000444,2025-01-12 13:06:00,2025-01-13 13:06:00,70266.30,0.00,8083.73,CLOSED,800000096
900001825,SO20260311001825,300000574,2026-03-11 00:56:00,2026-03-13 00:56:00,28875.21,0.00,3321.93,CLOSED,800000109
900001826,SO20260212001826,300000064,2026-02-12 20:27:00,2026-02-12 20:27:00,165606.54,8163.52,19052.08,ENTERED,800000099
900001827,SO20240506001827,300000218,2024-05-06 07:11:00,2024-05-08 07:11:00,85356.20,458.38,9819.74,BOOKED,800000063
