payment_schedule_id,customer_trx_id,due_date,amount_due_original,amount_due_remaining,amount_applied,overdue_days,aging_bucket,status
1500002622,1200002622,2026-01-06 10:28:00,97728.19,44567.84,53160.35,83,61_90,OPEN
1500002623,1200002623,2026-01-13 10:28:00,83999.24,59559.92,24439.32,76,61_90,OPEN
1500002624,1200002624,2025-08-14 00:11:00,1098.47,199.63,898.84,228,GT_90,OPEN
1500002625,1200002625,2024-09-27 16:17:00,63516.94,0.00,63516.94,549,GT_90,CLOSED
1500002626,1200002626,2024-09-14 16:17:00,25141.97,2735.24,22406.73,562,GT_90,OPEN
1500002627,1200002627,2025-11-04 07:17:00,49752.17,0.00,49752.17,146,GT_90,CLOSED
1500002628,1200002628,2024-08-26 04:18:00,9014.68,1513.83,7500.85,581,GT_90,OPEN
1500002629,1200002629,2024-12-24 20:38:00,89724.32,0.00,89724.32,461,GT_90,CLOSED
1500002630,1200002630,2025-07-07 16:38:00,5086.98,0.00,5086.98,266,GT_90,CLOSED
1500002631,1200002631,2024-10-24 09:09:00,16450.62,0.00,16450.62,522,GT_90,CLOSED
1500002632,1200002632,2024-10-23 09:09:00,13327.53,12609.66,717.87,523,GT_90,OPEN
1500002633,1200002633,2024-10-28 09:09:00,122544.86,0.00,122544.86,518,GT_90,CLOSED
1500002634,1200002634,2025-12-28 21:03:00,19122.31,0.00,19122.31,92,GT_90,CLOSED
1500002635,1200002635,2024-09-07 23:41:00,3115.47,1676.30,1439.17,569,GT_90,OPEN
1500002636,1200002636,2025-08-10 19:03:00,53074.87,0.00,53074.87,232,GT_90,CLOSED
1500002637,1200002637,2025-07-25 19:03:00,3303.87,1169.75,2134.12,248,GT_90,OPEN
1500002638,1200002638,2026-01-12 19:20:00,168751.86,0.00,168751.86,77,61_90,CLOSED
1500002639,1200002639,2026-01-26 19:20:00,109193.69,94574.98,14618.71,63,61_90,OPEN
1500002640,1200002640,2026-01-15 19:20:00,12905.94,0.00,12905.94,74,61_90,CLOSED
1500002641,1200002641,2026-01-21 19:20:00,178488.04,0.00,178488.04,68,61_90,CLOSED
1500002642,1200002642,2026-01-16 19:20:00,3964.39,0.00,3964.39,73,61_90,CLOSED
1500002643,1200002643,2026-03-31 14:16:00,23948.62,0.00,23948.62,0,CURRENT,CLOSED
1500002644,1200002644,2026-03-31 14:16:00,39875.89,0.00,39875.89,0,CURRENT,CLOSED
1500002645,1200002645,2025-08-08 18:06:00,20914.86,20359.73,555.13,234,GT_90,OPEN
1500002646,1200002646,2026-05-05 07:08:00,27207.56,0.00,27207.56,0,CURRENT,CLOSED
1500002647,1200002647,2025-06-06 09:43:00,44945.98,0.00,44945.98,297,GT_90,CLOSED
1500002648,1200002648,2025-03-01 02:15:00,155692.53,44504.48,111188.05,394,GT_90,OPEN
1500002649,1200002649,2025-03-07 02:15:00,4591.20,0.00,4591.20,388,GT_90,CLOSED
1500002650,1200002650,2026-05-11 14:58:00,17433.11,14922.88,2510.23,0,CURRENT,OPEN
1500002651,1200002651,2025-07-17 09:34:00,19938.16,13966.93,5971.23,256,GT_90,OPEN
1500002652,1200002652,2024-11-30 08:52:00,158817.71,129095.23,29722.48,485,GT_90,OPEN
1500002653,1200002653,2025-08-21 02:45:00,12197.51,7495.48,4702.03,221,GT_90,OPEN
1500002654,1200002654,2025-08-12 02:45:00,26567.12,24427.82,2139.30,230,GT_90,OPEN
1500002655,1200002655,2025-08-24 02:45:00,34123.11,18870.35,15252.76,218,GT_90,OPEN
1500002656,1200002656,2025-08-16 02:45:00,13862.57,10503.11,3359.46,226,GT_90,OPEN
1500002657,1200002657,2025-09-14 05:57:00,13912.46,3086.09,10826.37,197,GT_90,OPEN
1500002658,1200002658,2024-12-23 20:45:00,66830.10,35498.70,31331.40,462,GT_90,OPEN
1500002659,1200002659,2024-12-28 20:45:00,72450.44,0.00,72450.44,457,GT_90,CLOSED
1500002660,1200002660,2024-06-06 04:02:00,12411.31,9576.22,2835.09,662,GT_90,OPEN
1500002661,1200002661,2024-06-07 04:02:00,54787.56,18877.18,35910.38,661,GT_90,OPEN
1500002662,1200002662,2025-06-29 02:03:00,11312.35,0.00,11312.35,274,GT_90,CLOSED
1500002663,1200002663,2025-07-02 02:03:00,104887.15,0.00,104887.15,271,GT_90,CLOSED
1500002664,1200002664,2025-06-23 02:03:00,20732.34,0.00,20732.34,280,GT_90,CLOSED
1500002665,1200002665,2025-09-04 08:05:00,67422.87,0.00,67422.87,207,GT_90,CLOSED
1500002666,1200002666,2025-09-10 08:05:00,16651.92,15908.07,743.85,201,GT_90,OPEN
1500002667,1200002667,2025-09-12 08:05:00,83186.78,0.00,83186.78,199,GT_90,CLOSED
1500002668,1200002668,2025-10-18 09:09:00,8969.67,0.00,8969.67,163,GT_90,CLOSED
1500002669,1200002669,2024-10-27 22:28:00,165280.81,101988.59,63292.22,519,GT_90,OPEN
1500002670,1200002670,2024-10-28 22:28:00,6352.17,0.00,6352.17,518,GT_90,CLOSED
1500002671,1200002671,2024-10-08 17:59:00,15724.63,0.00,15724.63,538,GT_90,CLOSED
1500002672,1200002672,2025-03-20 07:14:00,154323.96,71551.69,82772.27,375,GT_90,OPEN
1500002673,1200002673,2025-08-04 21:01:00,95744.55,0.00,95744.55,238,GT_90,CLOSED
1500002674,1200002674,2025-10-07 00:13:00,77631.26,53306.63,24324.63,174,GT_90,OPEN
1500002675,1200002675,2026-02-23 17:42:00,33097.56,26569.80,6527.76,35,31_60,OPEN
1500002676,1200002676,2024-08-01 05:31:00,17285.95,11137.26,6148.69,606,GT_90,OPEN
1500002677,1200002677,2025-11-03 09:28:00,64770.45,53822.30,10948.15,147,GT_90,OPEN
1500002678,1200002678,2025-11-05 09:28:00,12243.74,9889.75,2353.99,145,GT_90,OPEN
1500002679,1200002679,2025-11-08 09:28:00,10441.02,5304.13,5136.89,142,GT_90,OPEN
1500002680,1200002680,2025-11-02 09:28:00,32929.45,0.00,32929.45,148,GT_90,CLOSED
1500002681,1200002681,2025-11-12 09:28:00,32161.01,17998.09,14162.92,138,GT_90,OPEN
1500002682,1200002682,2025-08-10 23:31:00,46212.16,5186.37,41025.79,232,GT_90,OPEN
1500002683,1200002683,2025-09-30 13:13:00,15255.58,7130.85,8124.73,181,GT_90,OPEN
1500002684,1200002684,2024-07-19 17:13:00,70340.26,57887.97,12452.29,619,GT_90,OPEN
1500002685,1200002685,2024-07-21 17:13:00,23118.20,4764.44,18353.76,617,GT_90,OPEN
1500002686,1200002686,2024-11-06 12:36:00,16902.95,9128.15,7774.80,509,GT_90,OPEN
1500002687,1200002687,2024-11-03 12:36:00,24225.71,0.00,24225.71,512,GT_90,CLOSED
1500002688,1200002688,2025-04-09 21:23:00,26710.43,8099.00,18611.43,355,GT_90,OPEN
1500002689,1200002689,2025-04-05 21:23:00,48134.67,13630.30,34504.37,359,GT_90,OPEN
1500002690,1200002690,2025-04-04 21:23:00,130871.62,117131.80,13739.82,360,GT_90,OPEN
1500002691,1200002691,2024-11-21 19:26:00,108405.28,0.00,108405.28,494,GT_90,CLOSED
1500002692,1200002692,2024-11-08 19:26:00,108324.11,0.00,108324.11,507,GT_90,CLOSED
1500002693,1200002693,2024-09-27 10:40:00,33597.61,6256.43,27341.18,549,GT_90,OPEN
1500002694,1200002694,2024-06-28 21:09:00,26974.24,19389.08,7585.16,640,GT_90,OPEN
1500002695,1200002695,2025-11-14 14:25:00,13122.50,1312.33,11810.17,136,GT_90,OPEN
1500002696,1200002696,2025-12-29 18:38:00,14192.40,0.00,14192.40,91,GT_90,CLOSED
1500002697,1200002697,2024-10-26 02:41:00,99479.86,55909.59,43570.27,520,GT_90,OPEN
1500002698,1200002698,2024-10-24 02:41:00,76002.98,12945.82,63057.16,522,GT_90,OPEN
1500002699,1200002699,2024-10-29 02:41:00,955.93,0.00,955.93,517,GT_90,CLOSED
1500002700,1200002700,2025-09-09 03:41:00,1160.31,0.00,1160.31,202,GT_90,CLOSED
1500002701,1200002701,2025-09-15 03:41:00,12539.46,0.00,12539.46,196,GT_90,CLOSED
1500002702,1200002702,2025-09-16 03:41:00,33893.22,8170.16,25723.06,195,GT_90,OPEN
1500002703,1200002703,2025-09-15 03:41:00,85834.13,33783.70,52050.43,196,GT_90,OPEN
1500002704,1200002704,2025-09-21 03:41:00,15965.62,0.00,15965.62,190,GT_90,CLOSED
1500002705,1200002705,2025-06-22 20:06:00,7900.01,2240.58,5659.43,281,GT_90,OPEN
1500002706,1200002706,2025-02-11 06:24:00,106321.35,15145.21,91176.14,412,GT_90,OPEN
1500002707,1200002707,2025-02-21 06:24:00,72203.78,34214.39,37989.39,402,GT_90,OPEN
1500002708,1200002708,2025-01-28 07:51:00,34203.45,17571.74,16631.71,426,GT_90,OPEN
1500002709,1200002709,2025-01-30 21:18:00,3901.96,0.00,3901.96,424,GT_90,CLOSED
1500002710,1200002710,2025-01-29 21:18:00,101885.81,0.00,101885.81,425,GT_90,CLOSED
1500002711,1200002711,2025-02-05 21:18:00,38711.19,0.00,38711.19,418,GT_90,CLOSED
1500002712,1200002712,2025-01-28 21:18:00,63011.77,57866.56,5145.21,426,GT_90,OPEN
1500002713,1200002713,2025-06-16 13:19:00,21622.93,0.00,21622.93,287,GT_90,CLOSED
1500002714,1200002714,2025-06-25 13:19:00,8002.54,0.00,8002.54,278,GT_90,CLOSED
1500002715,1200002715,2025-06-19 05:17:00,76009.72,67181.18,8828.54,284,GT_90,OPEN
1500002716,1200002716,2025-06-19 05:17:00,74667.24,49456.21,25211.03,284,GT_90,OPEN
1500002717,1200002717,2024-05-25 10:20:00,82147.66,0.00,82147.66,674,GT_90,CLOSED
1500002718,1200002718,2024-05-19 10:20:00,19906.05,6539.92,13366.13,680,GT_90,OPEN
1500002719,1200002719,2024-05-20 10:20:00,161510.18,135742.22,25767.96,679,GT_90,OPEN
1500002720,1200002720,2024-05-31 10:20:00,51464.93,47241.95,4222.98,668,GT_90,OPEN
1500002721,1200002721,2025-08-06 14:11:00,118334.49,54385.44,63949.05,236,GT_90,OPEN
1500002722,1200002722,2025-02-13 07:43:00,71524.99,65349.43,6175.56,410,GT_90,OPEN
1500002723,1200002723,2025-01-05 03:04:00,40915.74,4916.06,35999.68,449,GT_90,OPEN
1500002724,1200002724,2025-01-13 03:04:00,11456.39,0.00,11456.39,441,GT_90,CLOSED
1500002725,1200002725,2025-01-01 03:04:00,71212.09,0.00,71212.09,453,GT_90,CLOSED
1500002726,1200002726,2025-01-05 03:04:00,71778.49,0.00,71778.49,449,GT_90,CLOSED
1500002727,1200002727,2026-06-08 20:44:00,25021.80,21872.59,3149.21,0,CURRENT,OPEN
1500002728,1200002728,2026-06-09 20:44:00,74391.29,49528.01,24863.28,0,CURRENT,OPEN
1500002729,1200002729,2026-06-08 20:44:00,6814.82,0.00,6814.82,0,CURRENT,CLOSED
1500002730,1200002730,2026-06-10 20:44:00,37814.00,4004.32,33809.68,0,CURRENT,OPEN
1500002731,1200002731,2024-11-17 13:53:00,75044.54,0.00,75044.54,498,GT_90,CLOSED
1500002732,1200002732,2024-10-13 16:15:00,51806.12,10628.68,41177.44,533,GT_90,OPEN
1500002733,1200002733,2024-10-13 16:15:00,5843.47,0.00,5843.47,533,GT_90,CLOSED
1500002734,1200002734,2024-10-02 16:15:00,121999.04,0.00,121999.04,544,GT_90,CLOSED
1500002735,1200002735,2024-10-07 16:15:00,50137.86,0.00,50137.86,539,GT_90,CLOSED
1500002736,1200002736,2026-03-21 13:37:00,97100.30,10079.51,87020.79,9,1_30,OPEN
1500002737,1200002737,2024-07-07 16:57:00,62274.94,0.00,62274.94,631,GT_90,CLOSED
1500002738,1200002738,2025-11-17 10:39:00,113125.68,0.00,113125.68,133,GT_90,CLOSED
1500002739,1200002739,2025-11-10 10:39:00,4159.73,3756.99,402.74,140,GT_90,OPEN
1500002740,1200002740,2025-11-27 10:39:00,107456.74,90621.50,16835.24,123,GT_90,OPEN
1500002741,1200002741,2025-11-20 10:39:00,35207.39,0.00,35207.39,130,GT_90,CLOSED
1500002742,1200002742,2025-02-07 18:46:00,37776.43,0.00,37776.43,416,GT_90,CLOSED
1500002743,1200002743,2025-02-09 18:46:00,93908.50,0.00,93908.50,414,GT_90,CLOSED
1500002744,1200002744,2025-02-07 18:46:00,59931.83,6421.26,53510.57,416,GT_90,OPEN
1500002745,1200002745,2025-01-30 18:46:00,21934.98,9324.51,12610.47,424,GT_90,OPEN
1500002746,1200002746,2025-02-03 02:32:00,112248.44,0.00,112248.44,420,GT_90,CLOSED
1500002747,1200002747,2025-01-19 02:32:00,9487.20,0.00,9487.20,435,GT_90,CLOSED
1500002748,1200002748,2025-01-26 02:32:00,91869.52,0.00,91869.52,428,GT_90,CLOSED
1500002749,1200002749,2024-12-03 05:20:00,2077.08,927.70,1149.38,482,GT_90,OPEN
1500002750,1200002750,2025-04-02 16:56:00,97751.41,0.00,97751.41,362,GT_90,CLOSED
1500002751,1200002751,2025-05-06 07:34:00,52676.94,23768.51,28908.43,328,GT_90,OPEN
1500002752,1200002752,2025-05-04 07:34:00,21899.59,9524.87,12374.72,330,GT_90,OPEN
1500002753,1200002753,2025-01-25 23:27:00,826.62,0.00,826.62,429,GT_90,CLOSED
1500002754,1200002754,2026-03-31 13:31:00,34102.77,31310.43,2792.34,0,CURRENT,OPEN
1500002755,1200002755,2026-04-16 16:36:00,89412.69,0.00,89412.69,0,CURRENT,CLOSED
1500002756,1200002756,2025-11-16 19:06:00,77022.14,0.00,77022.14,134,GT_90,CLOSED
1500002757,1200002757,2025-07-10 14:53:00,10449.97,9201.86,1248.11,263,GT_90,OPEN
1500002758,1200002758,2025-09-02 05:54:00,143167.35,111344.81,31822.54,209,GT_90,OPEN
1500002759,1200002759,2025-08-29 05:54:00,35886.28,0.00,35886.28,213,GT_90,CLOSED
1500002760,1200002760,2025-09-02 05:54:00,81944.59,71111.98,10832.61,209,GT_90,OPEN
1500002761,1200002761,2024-11-29 11:58:00,114715.28,87936.12,26779.16,486,GT_90,OPEN
1500002762,1200002762,2024-11-25 11:58:00,44771.45,15040.57,29730.88,490,GT_90,OPEN
1500002763,1200002763,2025-05-18 03:40:00,126107.03,42584.16,83522.87,316,GT_90,OPEN
1500002764,1200002764,2026-05-08 06:39:00,24593.18,0.00,24593.18,0,CURRENT,CLOSED
1500002765,1200002765,2026-05-14 06:39:00,111761.23,19031.28,92729.95,0,CURRENT,OPEN
1500002766,1200002766,2024-12-17 20:05:00,13267.84,0.00,13267.84,468,GT_90,CLOSED
1500002767,1200002767,2024-12-14 06:29:00,175538.75,0.00,175538.75,471,GT_90,CLOSED
1500002768,1200002768,2025-04-26 05:28:00,34346.07,0.00,34346.07,338,GT_90,CLOSED
1500002769,1200002769,2025-05-08 05:28:00,53005.00,0.00,53005.00,326,GT_90,CLOSED
1500002770,1200002770,2024-11-03 13:14:00,1354.58,395.50,959.08,512,GT_90,OPEN
1500002771,1200002771,2024-06-15 19:04:00,68105.34,43060.23,25045.11,653,GT_90,OPEN
1500002772,1200002772,2024-06-16 19:04:00,9058.62,0.00,9058.62,652,GT_90,CLOSED
1500002773,1200002773,2024-06-02 19:04:00,154018.86,0.00,154018.86,666,GT_90,CLOSED
1500002774,1200002774,2026-05-17 12:09:00,11311.37,6473.26,4838.11,0,CURRENT,OPEN
1500002775,1200002775,2025-08-15 18:46:00,99157.35,0.00,99157.35,227,GT_90,CLOSED
1500002776,1200002776,2025-08-22 18:46:00,40432.94,30559.56,9873.38,220,GT_90,OPEN
1500002777,1200002777,2025-01-17 13:09:00,94279.78,0.00,94279.78,437,GT_90,CLOSED
1500002778,1200002778,2025-02-22 13:24:00,94143.11,28397.23,65745.88,401,GT_90,OPEN
1500002779,1200002779,2025-02-28 13:24:00,113245.50,58358.15,54887.35,395,GT_90,OPEN
1500002780,1200002780,2024-05-31 04:43:00,57802.00,0.00,57802.00,668,GT_90,CLOSED
1500002781,1200002781,2026-03-19 06:54:00,15996.38,0.00,15996.38,11,1_30,CLOSED
1500002782,1200002782,2025-10-19 15:29:00,94369.44,24207.10,70162.34,162,GT_90,OPEN
1500002783,1200002783,2025-10-29 15:29:00,67521.84,0.00,67521.84,152,GT_90,CLOSED
1500002784,1200002784,2025-10-29 15:29:00,15568.15,0.00,15568.15,152,GT_90,CLOSED
1500002785,1200002785,2025-10-20 15:29:00,36879.20,36271.69,607.51,161,GT_90,OPEN
1500002786,1200002786,2025-08-20 17:42:00,34311.96,30714.55,3597.41,222,GT_90,OPEN
1500002787,1200002787,2024-09-09 05:50:00,1640.48,0.00,1640.48,567,GT_90,CLOSED
1500002788,1200002788,2025-09-06 00:51:00,2530.52,0.00,2530.52,205,GT_90,CLOSED
1500002789,1200002789,2025-05-18 11:13:00,21155.65,12675.56,8480.09,316,GT_90,OPEN
1500002790,1200002790,2025-05-18 11:13:00,64883.70,7041.46,57842.24,316,GT_90,OPEN
1500002791,1200002791,2025-05-09 12:49:00,5477.08,4240.90,1236.18,325,GT_90,OPEN
1500002792,1200002792,2026-03-18 03:48:00,56040.54,0.00,56040.54,12,1_30,CLOSED
1500002793,1200002793,2026-03-17 03:48:00,3959.93,3308.19,651.74,13,1_30,OPEN
1500002794,1200002794,2026-03-20 03:48:00,7828.80,7429.13,399.67,10,1_30,OPEN
1500002795,1200002795,2025-08-15 07:02:00,128064.57,26915.22,101149.35,227,GT_90,OPEN
1500002796,1200002796,2026-02-28 23:35:00,30752.41,0.00,30752.41,30,1_30,CLOSED
1500002797,1200002797,2026-03-05 23:35:00,6242.40,4605.80,1636.60,25,1_30,OPEN
1500002798,1200002798,2024-09-11 18:01:00,24876.03,6592.85,18283.18,565,GT_90,OPEN
1500002799,1200002799,2024-09-23 00:13:00,136263.89,0.00,136263.89,553,GT_90,CLOSED
1500002800,1200002800,2024-09-26 00:13:00,158853.67,0.00,158853.67,550,GT_90,CLOSED
1500002801,1200002801,2024-10-09 00:13:00,85947.89,0.00,85947.89,537,GT_90,CLOSED
1500002802,1200002802,2024-09-27 00:13:00,48808.32,44309.19,4499.13,549,GT_90,OPEN
1500002803,1200002803,2024-10-05 00:13:00,38107.96,0.00,38107.96,541,GT_90,CLOSED
1500002804,1200002804,2025-10-05 16:21:00,208370.10,0.00,208370.10,176,GT_90,CLOSED
1500002805,1200002805,2025-04-17 23:58:00,1117.82,1049.55,68.27,347,GT_90,OPEN
1500002806,1200002806,2025-08-30 20:39:00,13369.56,0.00,13369.56,212,GT_90,CLOSED
1500002807,1200002807,2025-08-26 20:39:00,5847.96,0.00,5847.96,216,GT_90,CLOSED
1500002808,1200002808,2025-05-06 19:51:00,39696.45,0.00,39696.45,328,GT_90,CLOSED
1500002809,1200002809,2025-04-29 19:51:00,62112.21,0.00,62112.21,335,GT_90,CLOSED
1500002810,1200002810,2024-10-08 00:54:00,5254.35,1284.73,3969.62,538,GT_90,OPEN
1500002811,1200002811,2024-06-02 07:29:00,27467.18,13595.32,13871.86,666,GT_90,OPEN
1500002812,1200002812,2024-06-08 07:29:00,10729.63,0.00,10729.63,660,GT_90,CLOSED
1500002813,1200002813,2024-12-20 19:41:00,38612.64,4321.04,34291.60,465,GT_90,OPEN
1500002814,1200002814,2026-03-12 10:30:00,20684.12,9954.73,10729.39,18,1_30,OPEN
1500002815,1200002815,2026-03-10 10:30:00,13526.22,2787.17,10739.05,20,1_30,OPEN
1500002816,1200002816,2026-03-10 10:30:00,79340.92,41469.15,37871.77,20,1_30,OPEN
1500002817,1200002817,2025-07-09 07:48:00,74909.55,27342.02,47567.53,264,GT_90,OPEN
1500002818,1200002818,2025-08-26 01:15:00,107566.75,17514.01,90052.74,216,GT_90,OPEN
1500002819,1200002819,2025-05-07 07:26:00,93385.51,82169.85,11215.66,327,GT_90,OPEN
1500002820,1200002820,2025-05-08 07:26:00,4433.24,683.54,3749.70,326,GT_90,OPEN
1500002821,1200002821,2025-05-11 07:26:00,7081.08,7072.31,8.77,323,GT_90,OPEN
1500002822,1200002822,2025-05-15 07:26:00,1262.26,1181.19,81.07,319,GT_90,OPEN
1500002823,1200002823,2025-11-15 04:26:00,20235.57,0.00,20235.57,135,GT_90,CLOSED
1500002824,1200002824,2025-07-24 03:36:00,15266.65,0.00,15266.65,249,GT_90,CLOSED
1500002825,1200002825,2025-07-24 03:36:00,71770.07,41704.29,30065.78,249,GT_90,OPEN
1500002826,1200002826,2025-07-26 03:36:00,76880.15,0.00,76880.15,247,GT_90,CLOSED
1500002827,1200002827,2025-07-21 03:36:00,14586.45,0.00,14586.45,252,GT_90,CLOSED
1500002828,1200002828,2025-05-22 21:18:00,112093.66,13337.71,98755.95,312,GT_90,OPEN
1500002829,1200002829,2025-09-05 10:01:00,41221.94,30585.51,10636.43,206,GT_90,OPEN
1500002830,1200002830,2024-09-28 10:03:00,52850.29,18655.31,34194.98,548,GT_90,OPEN
1500002831,1200002831,2024-09-28 10:03:00,13321.75,8055.31,5266.44,548,GT_90,OPEN
1500002832,1200002832,2026-05-05 03:25:00,118019.45,0.00,118019.45,0,CURRENT,CLOSED
1500002833,1200002833,2026-05-10 03:25:00,55667.70,19659.28,36008.42,0,CURRENT,OPEN
1500002834,1200002834,2025-04-29 04:06:00,148434.86,0.00,148434.86,335,GT_90,CLOSED
1500002835,1200002835,2026-01-11 12:18:00,114429.33,95760.33,18669.00,78,61_90,OPEN
1500002836,1200002836,2026-01-20 12:18:00,55349.82,27457.91,27891.91,69,61_90,OPEN
1500002837,1200002837,2026-01-22 12:18:00,6843.73,4765.04,2078.69,67,61_90,OPEN
1500002838,1200002838,2024-12-21 01:34:00,180685.93,127291.99,53393.94,464,GT_90,OPEN
1500002839,1200002839,2024-12-21 01:34:00,8023.96,1281.39,6742.57,464,GT_90,OPEN
1500002840,1200002840,2026-01-22 15:39:00,70285.32,15321.46,54963.86,67,61_90,OPEN
1500002841,1200002841,2026-01-24 15:39:00,3319.33,638.79,2680.54,65,61_90,OPEN
1500002842,1200002842,2026-02-07 15:39:00,63747.55,11251.49,52496.06,51,31_60,OPEN
1500002843,1200002843,2026-04-09 08:56:00,52425.69,29179.18,23246.51,0,CURRENT,OPEN
1500002844,1200002844,2026-04-13 08:56:00,69224.37,0.00,69224.37,0,CURRENT,CLOSED
1500002845,1200002845,2026-04-10 08:56:00,125948.29,123191.81,2756.48,0,CURRENT,OPEN
1500002846,1200002846,2024-11-14 08:12:00,43461.89,0.00,43461.89,501,GT_90,CLOSED
1500002847,1200002847,2024-11-22 08:12:00,15979.17,0.00,15979.17,493,GT_90,CLOSED
1500002848,1200002848,2025-03-07 22:53:00,14261.63,12802.88,1458.75,388,GT_90,OPEN
1500002849,1200002849,2025-12-18 19:15:00,2843.13,0.00,2843.13,102,GT_90,CLOSED
1500002850,1200002850,2025-09-27 20:40:00,9100.83,8100.08,1000.75,184,GT_90,OPEN
1500002851,1200002851,2024-09-09 05:45:00,4059.94,0.00,4059.94,567,GT_90,CLOSED
1500002852,1200002852,2026-02-28 09:23:00,19506.61,0.00,19506.61,30,1_30,CLOSED
1500002853,1200002853,2026-02-17 09:23:00,12868.44,0.00,12868.44,41,31_60,CLOSED
1500002854,1200002854,2026-03-01 09:23:00,32143.08,26832.31,5310.77,29,1_30,OPEN
1500002855,1200002855,2026-02-28 09:23:00,17662.43,17178.88,483.55,30,1_30,OPEN
1500002856,1200002856,2025-09-16 14:41:00,175674.94,149251.29,26423.65,195,GT_90,OPEN
1500002857,1200002857,2025-04-03 18:39:00,43931.63,25239.14,18692.49,361,GT_90,OPEN
1500002858,1200002858,2025-04-16 18:39:00,42558.83,30670.64,11888.19,348,GT_90,OPEN
1500002859,1200002859,2025-03-28 18:39:00,131554.16,0.00,131554.16,367,GT_90,CLOSED
1500002860,1200002860,2025-04-07 18:39:00,81692.76,0.00,81692.76,357,GT_90,CLOSED
1500002861,1200002861,2025-04-24 23:18:00,35839.06,0.00,35839.06,340,GT_90,CLOSED
1500002862,1200002862,2026-03-24 22:31:00,72503.24,0.00,72503.24,6,1_30,CLOSED
1500002863,1200002863,2026-03-24 22:31:00,70453.13,58886.16,11566.97,6,1_30,OPEN
1500002864,1200002864,2026-03-30 22:31:00,135810.26,68191.10,67619.16,0,CURRENT,OPEN
1500002865,1200002865,2025-10-15 08:55:00,3253.07,0.00,3253.07,166,GT_90,CLOSED
1500002866,1200002866,2025-07-26 01:54:00,108592.25,0.00,108592.25,247,GT_90,CLOSED
1500002867,1200002867,2025-07-24 01:54:00,28335.74,0.00,28335.74,249,GT_90,CLOSED
1500002868,1200002868,2025-08-01 01:54:00,4760.89,0.00,4760.89,241,GT_90,CLOSED
1500002869,1200002869,2024-09-19 22:53:00,13564.09,13562.26,1.83,557,GT_90,OPEN
1500002870,1200002870,2024-09-09 18:12:00,6685.18,0.00,6685.18,567,GT_90,CLOSED
1500002871,1200002871,2024-08-24 18:12:00,172316.38,0.00,172316.38,583,GT_90,CLOSED
1500002872,1200002872,2025-01-30 22:08:00,59295.85,0.00,59295.85,424,GT_90,CLOSED
1500002873,1200002873,2024-08-03 10:23:00,13676.24,12771.64,904.60,604,GT_90,OPEN
1500002874,1200002874,2025-07-17 21:35:00,81795.17,20963.50,60831.67,256,GT_90,OPEN
1500002875,1200002875,2025-07-20 21:35:00,103603.74,73190.70,30413.04,253,GT_90,OPEN
1500002876,1200002876,2024-11-06 21:24:00,79897.80,0.00,79897.80,509,GT_90,CLOSED
1500002877,1200002877,2024-11-22 21:24:00,6603.00,0.00,6603.00,493,GT_90,CLOSED
1500002878,1200002878,2024-11-15 21:24:00,6722.81,2937.45,3785.36,500,GT_90,OPEN
1500002879,1200002879,2024-11-13 21:24:00,27190.84,4905.75,22285.09,502,GT_90,OPEN
1500002880,1200002880,2026-05-18 22:36:00,159436.71,0.00,159436.71,0,CURRENT,CLOSED
1500002881,1200002881,2026-05-04 22:36:00,55096.54,0.00,55096.54,0,CURRENT,CLOSED
